,movieCd,movieNm,movieNmEn,openDt,typeNm,showTm,nations,actors,companys,audits,directors,genres
2189,20191109,페인 앤 글로리,Dolor y gloria,20200205,장편,113,스페인,10082948|10043877,20161101,2020-MF00106|청소년관람불가,10083006,드라마
2190,20198603,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,Fate/stay night [Heaven's Feel] II.lost butterfly,20190321,장편,117,일본,10037996|20174760|10073746|10073927,20137515,2019-MF00422|15세이상관람가,20284809,애니메이션|액션|판타지
2191,20040443,페이첵,Paycheck,20040122,장편,119,미국,10031156|10052082|10041654,20100109,2003-F352|15세관람가,10050630,액션
2192,20147948,페이스 오브 러브,The Face of Love,20140416,장편,92,미국,10041128|10047586|10017413,20139135,2014-MF00225 |15세이상관람가,10041758,드라마|멜로/로맨스
2193,20040589,페이스,Face,20040611,장편,92,한국,10037157|10040687|10066769|10060232|20112425|10043361|10089613|20132572|20112758|20143882|20146116|20158768|20158948|20111927|10057435|10050734,20100303,2004-F150|15세관람가,10053694,공포(호러)
2194,20132382,페이머스 파이브 : 키린섬의 비밀,Famous Five,20131017,장편,92,독일,20178561|20178562|20178563|20178564|10041081,20100829,2013-MF00627 |전체관람가,20178560,가족|액션|어드벤처
2195,20101012,페스티발,Foxy Festival,20101118,장편,110,한국,10040665|20214911|10004885|10047357|10040919|10035832|10019067|10030386|10050151|20122601|20123731|20125464|20130263|20132415|20132684|20139519|20144967|20147977|20149353|20151915|20155859|20159118|20162450|20143667|20124694,20100844,2010-F461|청소년관람불가,10058049,코미디
2196,20177104,페르디난드,FERDINAND,20180103,장편,107,미국,10068094|10060795|10012140|10028241|10026914|10015606,20100041,2017-MF02188|전체관람가|2017-MF02198|전체관람가,10073548,애니메이션|어드벤처|코미디
2197,20080514,페넬로피,Penelope,20080515,장편,89,미국|영국,10077797,20100109,2008-F188|12세이상관람가,10024423,코미디|멜로/로맨스|판타지
2198,20070500,펀치레이디,Punch lady,20071025,장편,121,한국,10012858|20111125|20110711|10004305|10005638|20081055|20123066|10089540|10040548|10035775|20137304|20138593|10030142|20142379|20147195|20150421|20151992|10005530|20160691|20164244|10057435|20145527|10058237|10062219|20131088,20111653,2007-F388|15세이상관람가,10000970,드라마|코미디
2199,20184483,퍼펙트맨,Man of Men,20191002,장편,116,한국,10035772|10067353|10088453|20137049|10004383|20144380|20253678|20314020|20113312|20322520|20113337|20368291|20336632|20217606|20345214|20342365|20291269|20147969|20343934|20370172|20360420|20335366|20144594|20369376|20370163|20164134|20366108|20364799|20344746|20364733|20363318|20130274|20370173|20364222|20255489|20370164|20330919|10035592|20134315|20370174|20370165|20364384|20344037|20303009|20343958|20370166|20303589|20344838|20364252|20343828|20182647|20214467|20367267|20138775|20338163|20344114|20370167|20336476|20339897|20317897|10004526|20365411|20196174|20356016|20316029|20367334|20336760|20164087,20100103,2019-MF01916|15세이상관람가,20304812,코미디|드라마
2200,20050254,퍼펙트 웨딩(몬스터 인 로),Monster-In-Law,20051020,장편,101,미국,10063927|10062629,20060480,2005-F276|12세관람가,10016617,코미디
2201,20112973,퍼펙트 센스,Perfect Sense,20111124,장편,92,영국,10056775|10048502,20111541|20100929,2011-F619|15세이상관람가,10011784,멜로/로맨스
2202,20136961,퍼시픽 림,Pacific Rim,20130711,장편,131,미국,10071315|10018055|10055199|20114851,20100043,2013-MF00309 |12세이상관람가|2013-MF00333|12세이상관람가,10003461,액션|SF|어드벤처
2203,20186321,퍼스트맨,First Man,20181018,장편,141,미국,10014012|10078349|10063725|10073998|10082726|10040142|10047455|10037879|10048181|10075643,20100603,2018-MF01768|12세이상관람가,10009698,SF|드라마
2204,20207531,퍼스트 러브,First Love,20201217,장편,107,일본,10056315|10050313,20141088,2020-MF01704|청소년관람불가,10027427,범죄|멜로/로맨스|액션
2205,20090613,팬도럼,Pandorum,20091022,장편,108,독일|영국,10010828|10031197|20114302,20063099|20100844,2009-F356|청소년관람불가,10077337,액션|공포(호러)|SF|스릴러
2207,20150562,팬,PAN,20151008,장편,111,미국,10090817|10001038|20115379|10059959|10041879,20100043,2015-MF01112 |전체관람가|2015-MF01121 |전체관람가,10065000,판타지|어드벤처
2208,20070137,팩토리 걸,Factory Girl,20070531,장편,90,미국,10040153,20060623,2007-F191|청소년관람불가,10067268,드라마
2209,20176049,패터슨,Paterson,20171221,장편,118,프랑스|독일|미국,20185628|20121475,20123058,2017-MF01966|12세이상관람가,10070977,드라마
2210,20173226,패왕별희 디 오리지널,Farewell My Concubine,20170330,장편,171,중국,10060057|10001889|10060592,20161101|20143338,2016-MF01276|15세이상관람가,10072003,드라마|멜로/로맨스
2211,20161084,패신저스,PASSENGERS,20170104,장편,116,미국,10077262|10062627|10023196|10046052|10016307,20100603,2016-MF01937|12세이상관람가|2016-MF02034|12세이상관람가,20190089,어드벤처|SF
2212,20050126,패시파이어,The Pacifier,20050603,장편,95,미국,10033301|10016179,20101568,2005-F075|전체관람가,10041333,액션|코미디
2213,20080365,패솔로지,Pathology,20080417,장편,95,미국,10023788|10023346,20100520,2008-F105|청소년관람불가,10024241,공포(호러)|스릴러|범죄
2214,20147129,패션왕,Fashion King,20141106,장편,114,한국,20267511|20282689|20112931|10035775|20187586|20187587|20111894|20199499|20141082|20199569|20196172|20162215|20199630|20199656|20199725|20199908|20201069|20201574|20030332|20111834|10057104|20186095|20310600|20268349|10069019|20335697|20181486|20151309|20254159|20347217|20338641,20100932,2014-MF01066 |15세이상관람가,10050086,코미디|드라마
2215,20144523,패딩턴,Paddington,20150107,장편,95,영국|프랑스|캐나다,10008581|10031169|10090808|10034930,20100520,2014-MF01405 |전체관람가,10083843,코미디|가족|어드벤처
2216,20050145,판타스틱4,Fantastic Four,20050811,장편,105,미국,10063351|10069496,20100041,2005-F166|,10081807,액션|SF|판타지
2218,20090838,판타스틱 Mr. 폭스,Fantastic Mr. Fox,20091224,장편,87,미국|영국,10067224|10025792|10033469|10063673,20100041,2009-F377|전체관람가,10052685,애니메이션|코미디|어드벤처|가족
2219,20060347,판의 미로 - 오필리아와 세 개의 열쇠,Pan's Labyrinth,20061130,장편,118,스페인|멕시코,10055485|10010488|10036001,20158370|20111653,2006-F355|15세이상관람가,10003461,드라마|판타지|전쟁
2220,20184243,판소리 복서,My Punch-Drunk Boxer,20191009,장편,113,한국,20111842|20277049|10006545|20311832|20332258|10072168|20368747|20248549|20332259|10036875|20156031|20268229|20346252|20346433|20345373|20217606|20368750|20368751|20320555|20343496|20365433|20293090|20366163|10004213|10054061|20362016|20135520|20341405|20156031|20131303|20368728|20342961|20366663|20150080|20368729|20294256|20344095|20368730|20317452|10004489|20130968|20155423|20368752|20368753|20291201|20341384|20368754|20340010|20158749|20368755|20138723|20368756|20368757|20368731|20199091|20232300|20158438|20336172|20151021|20368758|20368772|20321852|20368752|20368753|20366316|20204059,20102327,2019-MF02052|12세이상관람가,20174041,코미디|드라마
2221,20113643,파파,Papa,20120201,장편,116,한국|미국,10028989|10001669|10036828|20179645|20180271|10035847,20100520,2012-F52|12세이상관람가,10087753,가족|코미디
2222,20194461,파이프라인,Pipeline,20210526,장편,107,한국,20172812|20111011|20328732|10053771|20328733|20111834|20328734|20144840|10069842|20281329|20331815|20332263|20341319|20376269,20141469|20139617,2021-MF01245|15세이상관람가,20111250,범죄
2223,19990303,파이트 클럽,Fight Club,19991113,장편,139,미국,10032084|10047666|10088863,20122837,99-F154|18세관람가|2016-MF01395|청소년관람불가,10012198,액션|범죄|드라마|스릴러
2224,20060024,파이어월,Firewall,20060217,장편,105,미국,10088165|10083638,20100043,2006-F029|12세관람가,10020005,액션|스릴러|범죄
2225,20149767,파이어 : 테러와의 전쟁,FIRE!,20140710,장편,91,독일,10001124|20171860,20141088,2014-MF00711 |15세이상관람가,10013964,액션
2226,20112050,파이널 데스티네이션5,Final Destination 5,20110908,장편,92,미국,20113933,20100043,2011-F459|청소년관람불가,20113931,공포(호러)|액션
2227,20090572,파이널 데스티네이션 4,The Final Destination,20091001,장편,82,미국,10028244|10008968|10088664,20100043,2009-F309|청소년관람불가,10011996,공포(호러)|스릴러
2228,20060113,파이널 데스티네이션,Final Destination 3,20060511,장편,92,미국,10025732|10014032,20103809,2006-F102|18세관람가,10064257,공포(호러)|드라마
2229,20165981,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,,20160817,장편,73,한국,10047326|20205026|20232465|20242186|20125887|20208206|20113125|20242187|10089606|20242187,20000384,2016-MF01207|전체관람가,20186877,애니메이션
2230,20179662,파워레인져스: 더 비기닝,Power Rangers,20170420,장편,124,미국,20275991|20275970|20275989|20275969|20275990|10033613|10031931|10049440|10011672|10043621|10074687,20100932,2017-MF00635|12세이상관람가,10003134,액션|어드벤처|판타지|SF
2231,20157587,파울볼,WONDERS,20150402,장편,86,한국,20207146|10067353|20218682|20218691|20220106|20221892|20222228|20223746|20223746|20223827|20224075|20224080|20224081,20100410,2015-MF00255 |전체관람가,10066934|20144559,다큐멘터리
2232,20050011,파송송 계란탁,Cracked Eggs And Noodles,20050218,장편,120,한국,10057075|20100595|10058849|10088960|10004029|10044014|20131711|20131839|20134542|20135842|10090333|10062362|20139469|20141113|20141247|10001682|20144272|20144577|20144640|20144640|20144720|10003524|20157805|20158573|10057428|20111292|20111292|20162983|20149751|10005168|20159207|10025536|10054928|10069842|10061228|10047328|10062493|10040880,20100109,2005-F025|15세관람가,20111292,코미디
2233,20196293,파비안느에 관한 진실,The Truth,20191205,장편,107,프랑스,10006581|10069604|10047462,20063009,2019-MF02287|12세이상관람가,20070799,드라마
2235,20178762,파리로 가는 길,Paris Can Wait,20170803,장편,92,미국,10009807|10044466|10041683,20063009,2017-MF01097|12세이상관람가,10090450,드라마|멜로/로맨스
2236,20050332,파랑주의보,My Girl and I,20051222,장편,95,한국,10037291|10071209|10004868|10005276|10005840|10006221|20111961|10072532|10037254|20130083|20130901|20134485|20137246|20143139|20113282|20158126|20146182|20149272|20154562|20154585|20154840|20156125|20156958|20157104|20159892|20160054|20160114|20160622|20068550|20161663|10029574|10026802,20100453,2005-F349 |12세관람가,10061405,드라마
2237,20112693,파라노말 액티비티 3,Paranormal Activity 3,20111020,장편,82,미국,20112374,20110854,2011-F588 |12세이상관람가,20114691|20114692,공포(호러)
2238,20113917,파라노만,Paranorman,20130207,장편,93,미국,10015066|10042927|10075675,20100603,2012-F665 |12세이상관람가|2012-F898 |12세이상관람가,10035030|20167240,애니메이션
2239,20168750,파도가 지나간 자리,The Light Between Oceans,20170308,장편,132,미국|뉴질랜드|영국,20112618|20166160|10015525|10048436|20114578,20102327,2016-MF01780|15세이상관람가,20128509,드라마|멜로/로맨스
2240,20060351,팀 버튼의 크리스마스 악몽,Tim Burton's The Nightmare Before Christmas,19950114,장편,77,미국,10010212|10077125|10074891|10053353,20100616,95-6 |중학생이상관람가|2006-F334|전체관람가,10088755,애니메이션|가족|판타지
2241,20112762,티끌모아 로맨스,Penny Pinchers,20111110,장편,114,한국,10087660|10037229|20133596|20111744|10065941|20131696|20134780|20136618|20137756|20138411|20133995|20140781|20158076|20159795|20335401,20063292,2011-F568|15세이상관람가,20113662,멜로/로맨스|코미디
2243,20167716,트리플 엑스 리턴즈,xXx: Return of Xander Cage,20170208,장편,106,미국,10033301|10034095|20241568|20241567|10080195|10013524|10080175,20100520,2017-MF00130|15세이상관람가|2017-MF00131|15세이상관람가,10091203,액션|어드벤처|스릴러
2244,20050065,트리플 X2 : 넥스트 레벨,Xxx: State Of The Union,20050429,장편,100,미국,10034095|10053013|10042476,20101589,2005-F081|12세관람가,10019367,범죄|액션|스릴러|어드벤처
2245,20112622,트리 오브 라이프,The Tree Of Life,20111027,장편,137,미국,10032084|10085547|10037432,20101094,2011-F532|15세이상관람가,10079743,드라마
2246,19980231,트루먼 쇼,The Truman Show,19981024,장편,102,미국,10070991|10047586,20175001,K98-114|15세 미만인 자는 관람할 수 없는 등급 |2018-MF00689|12세이상관람가,10085961,드라마|코미디|판타지
2247,20205402,트롤: 월드 투어,Trolls World Tour,20200429,장편,90,미국,10042927|10061177,20100603,2020-MF00557 |전체관람가,20232188|20347832,애니메이션|어드벤처|코미디
2248,20161744,트롤,Trolls,20170216,장편,92,미국,10042927|10061177|10069152|10077533|10077977|10064864|10014722|20272194|20272230|10064321|10068398|20166221|20232188|20225666|20181657|20188328|10047326|10061336|10060043|20237909|20272192|20237907|20125887,20110854,2016-MF02151|전체관람가|2017-MF00248|전체관람가,10022687|20232188,애니메이션
2249,20081700,트로픽 썬더,Tropic Thunder,20081210,장편,106,미국|독일,10031151|10016538|20113063,20100109,2008-F456|청소년관람불가,10031151,액션|코미디|어드벤처|전쟁
2250,20200836,트로이 디렉터스 컷,Troy: Director’s Cut,20200703,장편,196,미국,10032084|10048110|10051115,20100285,2020-MF01485|청소년관람불가,10031625,전쟁|액션|드라마
2251,20050259,트랜스포터 엑스트림,Transporter2,20051020,장편,87,미국,10063676|10049701,20101507,2005-F254|15세관람가,10018639,액션
2252,20153201,트랜스포터: 리퓰드,The Transporter Refueled,20151015,장편,85,프랑스|중국,10082878|10034670,20121879,2015-MF01163 |15세이상관람가,10073764,액션|범죄|스릴러
2253,20081809,트랜스포터-라스트 미션,Transporter 3,20090108,장편,103,프랑스,10063676|10007389,20100844,2008-F480|15세이상관람가,10051267,액션
2254,20090303,트랜스포머: 패자의 역습,Transformers: Revenge Of The Fallen,20090624,장편,149,미국,20081269|10025621,20100109,2009-F197|12세이상관람가,10023100,SF|액션|어드벤처
